F1,F2,F3,Label
1.0103998521665138,2.4120048830944265,1.9839923563907824,0
1.9221417570559098,3.1689331530459843,1.3004884373935623,0
1.3672646509746471,2.2762700708760866,1.6466575551402478,0
1.4851290401871635,1.1628818565753711,2.588434018553187,0
2.865265222647306,2.3112218677540985,2.3827134977409656,0
2.763917084415988,2.837642040651956,1.832747530581214,0
2.426396684635024,1.5731519669764324,1.7432229117297187,0
1.2353810647291947,1.9061879833289577,1.7257692956693247,0
1.7785140852136387,2.010281736310438,1.3543128708510483,0
2.8491683899854285,1.4505711808424322,3.1307629826286094,0
2.0992018395479333,2.453796303690701,1.774375671552062,0
3.623530677987186,1.9153362959745528,2.8520109645778478,0
2.2753224875760605,2.2936727107349193,3.064921236345716,0
2.1344343815430222,1.3787554755385298,2.6988176287035723,0
1.783618475058249,1.6937791897736127,1.697865781097366,0
2.0934786333475977,2.5056669504794398,2.2826110632356267,0
1.8932711145336192,1.7390167935357632,1.9830630755263587,0
2.4956760736820134,3.2088746958633836,1.3674086974889104,0
2.6696916217562086,1.7202546700697785,2.227051497205122,0
1.4498073776444353,2.15727930802632,1.1746721461881382,0
1.0681369325095553,2.652813582311163,2.8313755719230946,0
0.7146562388276925,1.007143986946878,1.6747678918911248,0
2.3555939288387804,0.767433831613457,2.1408117591109876,0
1.2276433756782885,0.9320405798009337,2.1983015100822993,0
0.49297658493326213,2.8838088723990274,1.8187665184071458,0
2.272005023171675,1.6136992978752873,2.410685661032692,0
3.7450996622029535,3.7907394999677764,1.6675674403642329,0
1.9957503619220747,1.605026680939828,2.609908108220071,0
2.586943542116149,2.1291859122379257,1.057814223827276,0
2.0572805509832954,3.079476966797513,2.0884657056824882,0
1.9307772427662002,3.404265021711386,3.3572502993407993,0
2.643353538091438,3.4430525036454784,1.2997680727760978,0
1.796807819067944,2.8458563614151995,1.525578520632604,0
2.187174619850332,2.7168437680680237,2.3597354947612406,0
2.2251884643372097,2.4147688644408283,2.1257072473577185,0
1.5323366824498659,2.5448527533166465,2.2454410694914912,0
2.694429644675566,1.6141699985700266,2.3424309911033645,0
1.877528170313214,1.427260781604385,2.444305027993239,0
1.4709783883550087,1.9976378798123335,2.7767898893693563,0
2.3755568904992823,1.8808707642325502,2.2868730598499587,0
1.371072412746274,1.6827403654709074,1.8311196417670204,0
2.0197268101583896,2.4874712132197008,2.470801590841912,0
1.9936167023490574,2.6687136459993575,3.3299173544266507,0
2.7601268960821046,2.061884820404293,1.9071563775321985,0
2.332288763015967,3.0342710567386835,1.3178294867305511,0
1.9824811288783992,1.2008176201065464,2.774956468500881,0
2.572436409440201,1.8644383785041974,1.9157331852324813,0
2.9731452843121193,1.4982243755780367,0.4791313177901748,0
2.3904672144463035,0.6934243680488581,2.593195174005295,0
2.0072468338903664,1.9421235199101106,1.625270269832254,0
1.0817146373548883,1.9147767441317016,1.9366267023870876,0
1.2544204358472393,3.0594148202694917,2.2323862313983103,0
1.7863427069517326,2.4415681791883443,2.1333497758453466,0
1.573341458488502,1.2830692229695566,2.4966162719973277,0
1.8691200879101877,3.297864796433932,1.6951595406011097,0
2.039654947427975,2.854723586867747,2.3591740587232577,0
2.3707849280497113,2.407468392428031,1.818317325691258,0
1.9506508553586361,1.8414611308051176,2.517167336621252,0
2.3405511506783414,1.328392534293564,2.430757238809137,0
2.045132090367084,1.7394552567502628,1.3451929085687833,0
0.6171734035522902,2.7621240337929303,2.7601874813225225,0
1.342465224326872,3.3192104141542265,1.6248255884201663,0
1.8991387109948692,3.0802704697905323,2.5656404587968016,0
1.1532136800112247,1.6578054047496082,2.2571011193809385,0
2.419950110997343,1.2162677966976922,3.2867285737565854,0
3.071525582640588,2.0986203728378428,1.8435738123397036,0
2.8531332961881217,0.762092444106004,1.7554782427172617,0
1.8505899903488543,2.226217399929347,1.9864062758785872,0
3.0435082957949664,1.896678189590932,1.787774152016007,0
2.104067220041478,1.6737744486922304,2.559959331359435,0
1.7640398202173726,0.8837078529132432,0.8685825740943884,0
1.5706181355213422,2.3595200745988016,1.2624223065975522,0
1.7882712194583101,1.627109412236662,1.252537954894565,0
1.7282762270211398,1.1810582150027984,2.665215314381503,0
2.1192913556628414,-0.010583549297154438,3.1974293608073476,0
2.1124017867349054,1.9807395664645546,1.92688554702377,0
2.00213221410739,3.240576117668821,1.8818247937669925,0
2.305856718822445,3.1628814501835087,2.049036514179227,0
2.8334523923504387,1.6800326203896097,2.8133148118257334,0
2.6646878948089263,1.5784515577467537,1.350852806066598,0
0.9605714220850676,2.3281419792525164,2.1668582879143496,0
0.21225520556863176,1.301130192568196,2.682638340847701,0
2.6540239378674917,2.211254329873626,2.3507659189578916,0
1.0431849111092053,2.536256194869283,2.1327071316191204,0
1.8426642186751216,2.8588532567190152,2.700732264796999,0
1.1809208817584484,1.929892146464033,0.10773739490053402,0
0.7386136936939862,1.857428374876124,2.4745127236716353,0
2.3790239097433514,1.3854121892704074,1.5421470218108033,0
2.5314086122118526,1.421183752172098,0.7185569722004803,0
1.5964427194912965,1.8414647756689313,2.3578418196674864,0
0.18627039549856317,2.257155854771325,2.9615609816140704,0
1.6176288862232622,2.6395092383632743,1.9037860397606157,0
2.2742628037817827,1.4377747345237588,2.6670121830420572,0
0.96476190185811,3.044881998271665,3.128594780592052,0
2.128351943845409,1.8102134792702018,2.920440117508833,0
1.989283105578903,1.9850428939560947,3.147975170559975,0
2.405504049720762,1.4769518245965236,2.5194892437503245,0
2.0837062578899075,0.30303181780894106,2.052803547231115,0
1.318851741382911,2.6188317774527348,0.8786239316719822,0
2.837600051165144,2.5157907279647036,1.827756258309036,0
1.889029298881121,1.8030707100172507,1.4097273832786659,0
1.9808868223430478,2.04689350205741,3.5196599022484696,0
1.3467124286487628,2.36115745239287,1.8768799312973643,0
1.6897024241659429,0.9062179001794202,2.08624336474914,0
1.3806381001811694,1.6296631258575935,2.3860397632283274,0
1.878937758053604,2.555985275735279,2.0305217124607178,0
3.1981959360996406,1.1219974037815255,3.1865357283015268,0
1.0396691999480505,2.2054905525166406,1.5641454467858837,0
0.8705070214862813,1.0503927367636166,2.1362252186660697,0
3.029819229245526,2.3265009877034686,1.4802705900113664,0
1.8534734259936938,1.9750509623917616,1.075984242145506,0
1.5316490829380585,0.8694077288661435,1.5717616363663003,0
2.727933281177253,2.81531754812002,1.9740742420661115,0
1.5760691221841951,1.4857858962413655,1.699488442837918,0
3.278206799482855,1.4328232940899333,1.5153053140883008,0
2.4745481099374884,2.14039843806166,1.0155777754297164,0
1.6584620142980082,2.8040461446001004,1.9418260991599137,0
3.5101157492858523,1.288924726715122,0.9466957381782986,0
1.5759995538976632,2.0431758948935803,2.5320391745827218,0
2.519466760406515,2.300171550231401,2.0577078270541524,0
2.2095048062845444,2.485173925084201,0.9797139503745487,0
2.911218902579159,2.1235090886940577,1.7835536460650956,0
3.0930578377087965,1.7430805126416744,1.4734905160865919,0
2.0224029043460368,1.4206868455458963,2.2234221572934265,0
1.4726074907576716,2.060300718132462,2.938315312216201,0
2.3219805000573817,1.249502691610075,0.6873792712479789,0
1.5255992411735257,-0.04494533844622506,2.080518255403192,0
3.4093710732686358,2.3055918629103673,1.8879070431033518,0
2.095574731757916,2.6327543887603366,2.469938053515326,0
1.744274914081524,0.3459472951207132,2.1492376397663824,0
2.129276214105436,1.2931885067030437,1.4736214677828268,0
1.0570115973292125,2.4334079827036383,1.7766622450333673,0
1.319870173042544,3.4402468287981893,1.4427819002375577,0
2.8402897355610977,2.0145555953727854,2.7532049970190187,0
1.540174004720023,1.490397941139606,2.0149181540703593,0
8.330833480027104,6.527375207517933,8.263043676850721,1
6.957537430329765,6.8988369304991375,6.866367345790891,1
6.504115263162676,6.445306055300027,7.503830559503728,1
5.940399925171021,6.784426929252672,6.094708929490185,1
5.737802226620839,5.67446973313235,6.330494536227394,1
5.891104839896157,7.149305595161057,7.330684394516264,1
7.1869886557080385,7.000843832753557,8.038881219975176,1
7.356107516260954,6.428037958252267,7.248929344149962,1
5.893166508577506,7.461471967902684,6.780859378633792,1
7.6265268198532805,7.656299096338591,6.999503983796348,1
6.6618572638215925,5.8747080949417185,6.124714586221198,1
7.102755108389885,6.46609265500365,7.423160728448757,1
8.128554439778798,6.461600355148891,7.617633143626386,1
7.627787521105873,6.342067829223795,6.683536767016844,1
6.812028546465918,7.580632389352224,6.670970496568349,1
6.376165442209299,6.864321702859037,7.186114760756434,1
5.493729219069486,6.814839611082572,6.694296184771583,1
6.496592676530306,5.597296344915272,6.953707169761924,1
6.852208832820614,7.444792621146458,8.469805252416561,1
6.308974330994172,6.132519123602569,6.827082009477802,1
6.908120123035387,7.04195284118643,6.7491618935851445,1
7.053796318071138,7.194163856570734,6.546720736055389,1
6.842600812734345,7.952461017087056,7.5209343800499555,1
6.544998193423578,6.0838257206166215,6.8731430787473276,1
7.118058270376709,4.886341490925423,6.5454388731750015,1
7.309358454698586,7.128694681327587,7.924912822591108,1
6.236720645790008,8.260357827057597,7.993722103159546,1
7.987652665822389,7.867262447057606,6.579703503982906,1
6.930988307401017,7.146761590692238,5.693422034047568,1
7.0131947360613935,6.6558546700575665,7.705259582885845,1
7.49575009627959,7.564985817646117,6.5207591219679975,1
7.1632512918844515,6.318517660206872,7.553437919413938,1
7.667195643739271,7.333450438549353,5.6209273276017155,1
7.200986915641277,7.353829111416639,7.624818136809516,1
6.571293837751694,7.742146935249216,6.152179649503453,1
7.253052467644271,8.931762027237754,7.511534883346567,1
6.199391654875537,7.274691177025137,7.009991147485504,1
7.075991794043566,6.643725462004751,6.332242406422349,1
6.976739006548877,6.9820979814656035,6.715074580951254,1
6.854318199909223,5.7616468665776175,7.4804229198696905,1
6.910023741992749,6.513700808237659,7.074126117180664,1
5.682705668151653,6.713502293320827,7.409089086330739,1
6.615892564581327,6.633138121445786,8.38350840916084,1
7.064991430798781,7.106648410423605,5.905030871802264,1
7.1118994743981805,6.424306047332459,8.132048802478037,1
6.280627401351829,7.78472146712713,7.073049156266249,1
7.885995488605291,7.000144945442738,6.370851166173811,1
6.39367760624985,6.99348977520297,6.0687804619827075,1
7.678620040368716,6.7704736984409575,6.867615726456076,1
7.2990360533101795,7.108633478701285,7.645155078347122,1
6.547640883109338,7.577568785267344,6.910715615735726,1
8.242717624826659,6.39300884900237,8.057808451173143,1
6.164454217770464,6.539318457647321,5.984177016963908,1
7.643407921527001,6.787391779856335,6.991537736507762,1
7.700407622630085,6.05789035356875,6.123324588910817,1
6.5305658536463485,6.426519498194952,7.254542317837478,1
7.97472571004503,6.666645388518739,7.62082117306811,1
6.824967439780733,7.6120724264989095,6.705466744423263,1
7.2020855404959,7.1837929303013475,5.177050300361007,1
7.182225287139855,7.135512937957281,7.139263702757546,1
6.905983880970616,7.595628573517581,7.305716986213457,1
7.567565791211847,6.903839748120422,7.2830063284731885,1
7.555442104386549,7.273325394950223,7.865047534275508,1
5.7760276187332735,6.9277447729472525,6.2502624242456655,1
7.9130381700147066,7.18575364457974,7.476151273815314,1
5.836255608375028,6.592068939671893,7.834755258734583,1
7.72278234303916,5.2928279892065,5.754988691195438,1
7.788693595779308,6.906004586469587,7.223756278143284,1
6.236323498849361,7.995923695269958,6.64707411829463,1
6.712429998431791,7.648350781569115,6.942934128828848,1
6.226006732059845,7.67577823921382,7.243373538476836,1
6.849555278797885,7.865291505264352,6.658940005120513,1
6.784376001069981,7.0620603136730065,6.527004344586872,1
7.545762372588538,7.138120995183917,7.023906692241617,1
7.917216122283726,6.567643673195954,6.238927842796038,1
7.976978667552969,6.778749000781065,6.2399224097803705,1
6.606482381395189,7.431039804839799,7.475561298069552,1
6.853544688378831,7.842719106018171,6.195844175388941,1
5.821593265445335,6.9023876070233,7.466418750636448,1
6.435890953452668,6.6848675146040115,7.323813904997766,1
7.6753961431682205,7.000369571199618,5.791935289846583,1
8.130907976483762,7.42084472425038,6.525704743365042,1
6.135955789684054,5.989301628706521,7.83587658213316,1
6.585275018592974,5.392673332803933,6.313184128202223,1
6.9815159701287515,6.6146242053558915,6.674917016383429,1
7.196112811173725,6.145501301860089,7.323442625276328,1
6.433277536054848,6.644301861646882,7.548373356497817,1
7.296842731124863,6.89655377682777,6.823922779768853,1
6.668312457050359,6.6827261136838905,6.581742863715851,1
6.989883410385205,8.016727274129522,7.995658903188955,1
7.38239897360259,7.228721335221624,8.217229764658306,1
7.004495588867656,7.21033205172758,7.685200635547257,1
6.694529876631402,7.435545000830381,7.0597226997955165,1
6.923273137251918,6.202816817553462,6.434213994851351,1
6.938145928556265,7.727378251194188,6.418688915410405,1
6.74099227908251,6.946964999425178,7.36575987368603,1
6.818842756133028,7.4693364320688485,7.292878754622079,1
8.119053019353302,6.249699936871891,7.9811190150625,1
7.392643613558867,5.912368863788755,7.455315064775298,1
6.793163777379588,7.57252276061752,5.947843788768127,1
7.487868083157515,7.2634866682682615,7.736363332406043,1
6.766326357170793,6.368563911949742,6.301357560879911,1
7.821187246310648,6.391235843107714,6.7312201096333535,1
7.258749534538666,7.787804349090338,7.175140144376186,1
6.924888499197039,6.167411674992871,8.396967242848774,1
7.313401848067194,8.149871067279175,9.176942989203752,1
5.900386693552051,6.369565485746492,7.424706141395328,1
6.211262771763137,7.446874347925868,6.871762366895728,1
6.164252495520661,6.769967066975711,7.374153953936386,1
7.100060166334595,7.42223120175764,7.621358798111685,1
8.212760499639565,6.619120198520065,6.775532662109966,1
8.561910102334842,6.886044965749394,8.256647949138625,1
7.44663577100853,7.028643422777005,7.1610495314339815,1
7.35059113246112,6.29846878095297,7.3484201623639755,1
5.739259586093083,7.518577041794088,7.4661469764381225,1
6.620128340186184,6.64075050346989,7.295110627430119,1
6.448551373664233,6.839980059261987,7.587258350328728,1
6.565406681224219,6.303955437774041,6.567922769417153,1
6.882299326990648,5.206366438843283,6.609188772237778,1
6.669536595612011,6.866280566179881,6.229892036919813,1
5.6144901327369485,8.688830795129041,7.307650861434158,1
7.523537179282274,7.549223001528617,7.54525555245848,1
6.249079881982135,6.986517734185924,7.32044100630632,1
7.1674728048778045,6.815976419554213,8.172144703343276,1
8.45185786882498,7.015726124968433,6.9960827868196676,1
6.356430785889504,7.382983380622647,7.468119158914758,1
5.22879873407757,6.173431029283808,6.2358093867024795,1
6.799797044683922,7.78002518626821,6.729030208267919,1
7.7706717444989994,7.5007669208088705,7.486876430296045,1
8.370843217954416,7.502730007995554,7.594371477520201,1
6.139315283883308,7.306933017166809,6.794223136635073,1
7.347689456265565,7.013731660385793,6.9498805236993535,1
6.674282680253962,7.471002865176774,5.937488377323433,1
6.925836151987105,7.414269893618965,6.750079559435373,1
8.851040342911924,6.752171502341283,7.623268214463851,1
5.9479207701233925,6.59847875897217,7.402643511274596,1
7.177617763046201,7.071299406683391,7.350466004966846,1
7.327385220235803,8.08431410604663,7.034841581026672,1
7.760050427457543,6.13262504704227,7.0049442110397235,1
7.0685882074296265,5.972732313973292,6.537775202368588,1
7.215635377652871,7.115332588865562,7.489179894141774,1
6.725846002804746,7.0356213912992125,7.2946810610725725,1
7.188388858871575,7.121339165059286,7.34441319359496,1
6.7597654071518125,7.17076723853595,6.631775610132694,1
7.435100322899236,6.843758421755636,5.4926599560901295,1
6.741272764769456,8.042904407021457,7.768006898227587,1
7.2639702757315305,5.87936721506644,6.664813780794117,1
6.979516030420515,6.420052082653828,6.396056965169816,1
7.7882351755405175,6.927721667895667,7.485435238339796,1
6.964024393488059,5.849767832192083,6.72559115205661,1
5.758877272255183,6.87690191689755,7.741955468832635,1
7.883345050499794,8.163029116009612,7.431904164703688,1
6.3659873893961665,7.014620541807173,7.478498526240334,1
6.542363562945826,7.161490634003078,6.043831002159626,1
6.583037094169556,6.1178846643791935,7.848360789770481,1
7.962106665219572,6.568547014372366,7.182875371863699,1
5.505028050214913,6.737362533773244,6.741506002527657,1
9.196423973561995,6.7775994322706365,7.100371927139576,1
7.739239766346236,7.897150656502638,5.756635336971176,1
7.156267239890412,7.390383742507587,7.28605696803647,1
6.9615741995686,6.221979430144078,6.27943994427255,1
7.1998878524003596,7.172553344902403,6.053130799909526,1
7.3647856998655366,7.34875522394775,5.934348569647476,1
7.45165091016504,7.798104326964887,7.778881862492947,1
7.388923126202414,8.106378480597861,6.559515624415048,1
7.062706476878674,6.289434065720492,8.07360939694155,1
6.861863105784872,6.4323997421527634,6.624938975863391,1
6.8941087014425415,6.119695498759769,5.804849429684937,1
6.863564203753123,6.836186098625113,6.218432892035938,1
7.793639067806945,7.326450862112434,7.865068134004857,1
7.415489705596603,7.691134161612371,6.890871275444333,1
4.941727955735004,6.946834283450234,6.6161988924565796,1
7.459130543570833,6.776106733721609,7.112012758096951,1
7.136315336303142,7.106230594574118,7.351247915317281,1
6.986903870487872,6.415399968858984,7.782179171131722,1
6.72803708283778,8.46267710518634,8.013949460925048,1
7.7868789039902095,5.874637281017359,6.74816194794764,1
7.663268523486001,7.129318405227007,6.071766619742573,1
6.458985632523474,8.416524353460748,6.710574387213707,1
7.284936600987175,7.004759891191998,7.1821963546080205,1
6.319840285821099,6.866972675498954,6.325368751652572,1
6.034267284647749,6.749788204032701,6.32999435957347,1
6.561297942787024,6.873725822766315,7.2406515170849195,1
7.603675430667931,7.9609939322735706,6.965943353900684,1
7.66718753176326,5.451696662069345,7.02295789678811,1
7.3591597940681055,8.073403590907429,6.4690532657099515,1
7.507567050793598,6.003229993284899,6.838719500055963,1
7.361324800980471,6.81334336953591,6.353036799012187,1
6.550962883343933,6.699528905790936,7.62313888778735,1
7.302345781271758,7.411987288839504,7.724674534306627,1
7.560286667659377,5.881312953681377,5.707668496433334,1
7.528003930869502,7.32352086625736,6.349342397865313,1
7.83223936003225,8.417016736300797,5.952429521436945,1
7.495812693040745,6.045778196785033,6.544983245915171,1
7.246013745279108,7.132794317327277,6.941593421146748,1
7.749105166821499,6.536612475542373,5.985248346211029,1
6.981435118525658,7.298121044335125,6.354698130812281,1
6.382687744140598,7.0134034441910265,6.297229839542951,1
6.8858531252393655,6.550959163668983,7.1450871305792605,1
6.478568148635485,7.341510599409752,7.048541035925376,1
1.4947837126639227,6.686413105770688,5.1286841614257535,2
2.1237746104975788,8.433798012176295,6.885123564786348,2
1.6173239407889142,7.55524632782206,5.244860017197535,2
1.8098414227717627,7.1672333386367475,4.297161782210593,2
3.171416463208976,7.562958227200744,4.933175027037649,2
2.9383227362532436,7.870832249640905,3.756627566573484,2
1.0902931341506816,7.576678734823251,4.943580175492268,2
2.5808126925154222,6.4561037600306515,4.416860760099469,2
2.5679775881441147,8.627946337820992,5.640773192892113,2
1.1962156978731673,8.892412528895106,4.6153218077831255,2
2.5731443506284024,8.456065393937655,4.918263858943328,2
3.076552342888787,7.203620030702629,4.5551095110169175,2
1.2142186356289102,7.858955926236737,6.217195946297332,2
1.3577480252900154,7.995435079339379,4.775130063717461,2
2.7123630267904515,8.419156072693337,6.282789930435441,2
2.1900467175779537,8.467838342102656,5.5699062334827865,2
2.3860333926676662,7.486078340855053,5.33744670913477,2
2.2384124514803476,8.057396889489493,5.258113203122264,2
2.273487144649701,8.320096283230669,5.275658108751376,2
1.071469510182242,9.019075625502737,3.650629194458073,2
2.733122394635014,8.493154577877306,4.8047816240944705,2
2.8187129946994416,8.552339681162863,5.591610579829025,2
1.8394264791523807,8.058678639550553,4.9657719715681266,2
1.9695661351302962,8.987321401642452,4.016367107237498,2
0.9282247482109947,8.286833957171648,4.963316884595772,2
2.3599783292124843,7.397238462878501,6.192873861378844,2
2.4004402091999006,8.982358979087634,5.8728242008743035,2
1.9564662881004824,8.48853229077732,4.956597193443778,2
2.7870473519093517,7.689869185210062,5.6660144939406605,2
1.7661459383140417,7.66435492282053,4.743445085742364,2
2.39522414812552,8.207602881598532,3.8072898892212965,2
1.2862349629155192,8.32422935668731,4.352873808309312,2
1.9835134943880333,8.138104585941845,6.094022137955738,2
1.8779520194680148,8.21791607141002,4.808204842719487,2
2.157715545428659,9.189970162203466,4.829631214437487,2
1.741331149816649,8.75008020656442,4.7901132626075835,2
1.9079691830298326,8.133444913885517,6.332895612701105,2
2.5782330200090544,8.658917406537238,6.138171240753444,2
1.694265033933248,7.277233267530723,6.553146163413693,2
0.8753960294829246,8.278548934962766,4.888668352719964,2
3.2247087329437942,9.266514444813177,5.206937142122967,2
2.9670178550833404,7.8473678732253385,3.938350215405446,2
1.095416113426067,7.406656249966641,6.0338540982827915,2
2.482795463671636,7.543537777984858,4.182554314112446,2
1.64791766061406,7.2372568738603285,5.15174289463384,2
2.1844410507317416,7.450666664310607,4.23188823065701,2
2.2059568903094458,7.74064433098698,4.5877932212829124,2
1.8359145397785746,7.016103086574951,4.41391629826521,2
1.4513640340895226,8.010932833764722,4.574487317526928,2
1.5166212633786185,8.631594021650653,4.622614107795715,2
1.3586656591631303,7.3645706738971555,4.616211843552446,2
1.4177244542386886,9.063498746549238,5.583333738246215,2
1.9529751969654514,8.357554461969317,4.226596044856236,2
1.4989680076224738,8.72140640993684,5.154378998909706,2
2.477436445998834,7.539515812303504,5.852571406613891,2
3.041072308735149,8.59816765894663,4.640762544840623,2
1.5939627310409699,7.235646269723281,4.497456776476679,2
2.167583150374764,8.623173250585555,4.838632762373824,2
2.3497795772120535,8.120287537855472,5.825807645852497,2
2.330401589643492,8.38727585398935,5.135875341667351,2
2.053168687541261,7.177083776062604,4.628149993774681,2
2.5198776928518054,7.373451110406377,5.3387136558316275,2
2.33757426687646,8.418059752777369,4.228395495114504,2
1.1336363043708917,7.33615639704306,5.476951657310064,2
2.608409245072491,8.324244404469386,5.286025115391237,2
2.6211035860867193,7.043003535477828,4.784534070202781,2
1.465699727074993,8.593721948866667,4.412989941086939,2
2.0265564848133213,7.137233679662044,4.3793233544015795,2
2.4783302949677486,8.386609956375667,5.374372135442137,2
1.8534803262944468,8.437941653552201,5.860286351742343,2
2.751084633436208,7.5122597270992975,4.5538845770798435,2
3.6547107462335524,8.407418596959308,5.320870692486039,2
1.4498097771555125,8.182309584333488,3.539081086978552,2
1.0332687777923577,7.622810700665084,4.59076758853996,2
2.212673016923413,7.294011721146655,4.9782587469903685,2
2.5050937535883007,6.626162015829195,4.363221608112717,2
1.8383935383086618,8.244755033109785,4.344445537647283,2
3.0172824643247242,6.904638060046562,4.53255431047178,2
1.0629759401937258,8.066740939608916,5.204534909828461,2
2.4850430361221276,7.8155862487424255,4.868869687115538,2
1.5758974254687748,8.475399942806737,3.4332381366725198,2
3.203564534345108,7.788568150357095,3.515509893155454,2
3.394760747217683,7.769386549557036,4.5751943754999775,2
1.4633403885516565,8.512309493001807,5.320380610237486,2
1.615310004863994,8.234540620358882,3.0767466100923357,2
2.6017115208858614,8.221309170027945,4.650188876693859,2
1.7290085451473398,8.328487312865969,4.631626500437806,2
1.9682121474474332,6.9250995137550255,5.971836444745914,2
2.017771894379687,8.529752075990887,4.7304847318009955,2
0.6562287906616406,8.428728155809521,5.26809228931865,2
1.990313577734034,7.288321809996452,5.098879998061224,2
1.5171905581550784,7.829143668428059,3.5086034641349597,2
1.6548140243201597,7.9724848986606585,5.537745051642216,2
3.01054240242817,7.905852250918787,5.150777553819402,2
1.1204451740045207,8.233701976597974,5.355788047772212,2
2.569243630723584,9.00195674728183,7.748366394505428,2
1.804725948767734,8.75723670937098,3.541120942350988,2
1.804167882052916,7.081446564598016,6.207287654832776,2
2.553260327236198,8.435448993214234,4.798786736419751,2
2.238035906198223,8.930253323674787,5.2011302330821065,2
2.3994290980536714,8.270765964482441,4.9681414282891305,2
2.6777292623730027,8.763686297630176,4.703034566621369,2
1.768084131771674,9.408589311990536,4.601116950232869,2
1.571434285844575,8.716596682274886,5.230656114901106,2
1.2403946314095413,8.17451601694921,3.9379784123298247,2
1.4222126290147314,8.731561931859327,5.525405417265236,2
4.064366097716107,8.101421483167824,4.708663916580322,2
2.8712757065157506,8.016732130299468,4.20895146267175,2
1.054247943654385,7.7540100350003875,4.68499099940293,2
1.0742794302795011,9.094389351182475,5.880004451803801,2
2.337306243202944,7.427099933840599,4.625265439088643,2
2.383085358164577,9.072657407274681,5.250917532746734,2
2.384218684722155,8.34990488661826,4.488330606999169,2
1.8215309445124115,7.020485677638641,5.530545294946534,2
